Importance,Level,Job Zone,Occupation,Skill,Category
97,71,4,Technical Writers,Writing,Basic Skill
94,82,4,"Poets, Lyricists and Creative Writers",Writing,Basic Skill
94,73,4,Writers and Authors,Writing,Basic Skill
81,73,5,Anthropologists and Archeologists,Writing,Basic Skill
81,73,5,Biochemists and Biophysicists,Writing,Basic Skill
81,71,4,Editors,Writing,Basic Skill
81,71,5,Molecular and Cellular Biologists,Writing,Basic Skill
81,70,5,"English Language and Literature Teachers, Postsecondary",Writing,Basic Skill
81,70,5,Industrial-Organizational Psychologists,Writing,Basic Skill
81,70,5,"Medical Scientists, Except Epidemiologists",Writing,Basic Skill
78,71,5,"Anthropology and Archeology Teachers, Postsecondary",Writing,Basic Skill
78,71,5,"Physicians, Pathologists",Writing,Basic Skill
78,70,5,"Administrative Law Judges, Adjudicators, and Hearing Officers",Writing,Basic Skill
78,70,5,"Chemistry Teachers, Postsecondary",Writing,Basic Skill
78,70,5,"Forestry and Conservation Science Teachers, Postsecondary",Writing,Basic Skill
78,70,4,Geographers,Writing,Basic Skill
78,70,5,"Geography Teachers, Postsecondary",Writing,Basic Skill
78,70,5,"Judges, Magistrate Judges, and Magistrates",Writing,Basic Skill
78,70,5,Preventive Medicine Physicians,Writing,Basic Skill
78,68,5,"History Teachers, Postsecondary",Writing,Basic Skill
78,68,5,Microbiologists,Writing,Basic Skill
78,66,5,Epidemiologists,Writing,Basic Skill
78,64,5,Instructional Coordinators,Writing,Basic Skill
78,63,5,"Arbitrators, Mediators, and Conciliators",Writing,Basic Skill
78,63,5,Chief Executives,Writing,Basic Skill
78,63,5,"Education Administrators, Kindergarten through Secondary",Writing,Basic Skill
78,63,5,Environmental Economists,Writing,Basic Skill
78,63,5,Judicial Law Clerks,Writing,Basic Skill
78,63,4,"News Analysts, Reporters, and Journalists",Writing,Basic Skill
78,63,5,Psychiatrists,Writing,Basic Skill
78,63,5,Radiologists,Writing,Basic Skill
78,61,5,Allergists and Immunologists,Writing,Basic Skill
78,61,5,Chief Sustainability Officers,Writing,Basic Skill
78,61,4,Electrical Engineers,Writing,Basic Skill
78,59,5,Family Medicine Physicians,Writing,Basic Skill
78,59,4,"Fraud Examiners, Investigators and Analysts",Writing,Basic Skill
78,59,5,Urologists,Writing,Basic Skill
78,57,4,Health Education Specialists,Writing,Basic Skill
75,71,5,"Agricultural Sciences Teachers, Postsecondary",Writing,Basic Skill
75,71,5,"Architecture Teachers, Postsecondary",Writing,Basic Skill
75,71,5,Astronomers,Writing,Basic Skill
75,71,5,"Business Teachers, Postsecondary",Writing,Basic Skill
75,71,5,"Health Specialties Teachers, Postsecondary",Writing,Basic Skill
75,71,5,"Law Teachers, Postsecondary",Writing,Basic Skill
75,71,5,"Philosophy and Religion Teachers, Postsecondary",Writing,Basic Skill
75,71,5,Physicists,Writing,Basic Skill
75,71,5,"Physics Teachers, Postsecondary",Writing,Basic Skill
75,71,5,"Psychology Teachers, Postsecondary",Writing,Basic Skill
75,70,5,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",Writing,Basic Skill
75,70,5,Biologists,Writing,Basic Skill
75,70,5,"Computer Science Teachers, Postsecondary",Writing,Basic Skill
75,70,5,"Education Teachers, Postsecondary",Writing,Basic Skill
75,70,5,Geneticists,Writing,Basic Skill
75,70,5,Historians,Writing,Basic Skill
75,70,5,Lawyers,Writing,Basic Skill
75,70,5,"Nursing Instructors and Teachers, Postsecondary",Writing,Basic Skill
75,70,5,"Political Science Teachers, Postsecondary",Writing,Basic Skill
75,68,5,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",Writing,Basic Skill
75,68,5,"Biological Science Teachers, Postsecondary",Writing,Basic Skill
75,68,5,"Environmental Science Teachers, Postsecondary",Writing,Basic Skill
75,68,5,"Foreign Language and Literature Teachers, Postsecondary",Writing,Basic Skill
75,68,5,"Library Science Teachers, Postsecondary",Writing,Basic Skill
75,68,5,"Social Work Teachers, Postsecondary",Writing,Basic Skill
75,68,5,Sociologists,Writing,Basic Skill
75,68,5,"Sociology Teachers, Postsecondary",Writing,Basic Skill
75,66,5,"Communications Teachers, Postsecondary",Writing,Basic Skill
75,66,4,"Environmental Scientists and Specialists, Including Health",Writing,Basic Skill
75,66,5,Industrial Ecologists,Writing,Basic Skill
75,66,5,Political Scientists,Writing,Basic Skill
75,64,5,"Criminal Justice and Law Enforcement Teachers, Postsecondary",Writing,Basic Skill
75,64,4,Labor Relations Specialists,Writing,Basic Skill
75,63,5,Neurologists,Writing,Basic Skill
75,63,5,Speech-Language Pathologists,Writing,Basic Skill
75,61,5,Animal Scientists,Writing,Basic Skill
75,61,5,Audiologists,Writing,Basic Skill
75,61,5,Clinical and Counseling Psychologists,Writing,Basic Skill
75,61,5,Economists,Writing,Basic Skill
75,61,5,"Education Administrators, Postsecondary",Writing,Basic Skill
75,61,4,Emergency Management Directors,Writing,Basic Skill
75,61,5,Marriage and Family Therapists,Writing,Basic Skill
75,61,5,Mental Health Counselors,Writing,Basic Skill
75,61,4,"Mining and Geological Engineers, Including Mining Safety Engineers",Writing,Basic Skill
75,59,5,Architectural and Engineering Managers,Writing,Basic Skill
75,59,4,Compensation and Benefits Managers,Writing,Basic Skill
75,59,2,Correspondence Clerks,Writing,Basic Skill
75,59,5,"Economics Teachers, Postsecondary",Writing,Basic Skill
75,59,4,Environmental Engineers,Writing,Basic Skill
75,59,3,Forensic Science Technicians,Writing,Basic Skill
75,59,4,Fundraisers,Writing,Basic Skill
75,59,5,General Internal Medicine Physicians,Writing,Basic Skill
75,59,4,Logistics Engineers,Writing,Basic Skill
75,59,4,Market Research Analysts and Marketing Specialists,Writing,Basic Skill
75,59,5,Orthotists and Prosthetists,Writing,Basic Skill
75,59,5,"Recreation and Fitness Studies Teachers, Postsecondary",Writing,Basic Skill
75,59,4,Regulatory Affairs Specialists,Writing,Basic Skill
75,59,5,School Psychologists,Writing,Basic Skill
75,59,5,Survey Researchers,Writing,Basic Skill
75,59,4,Sustainability Specialists,Writing,Basic Skill
75,59,4,Transportation Engineers,Writing,Basic Skill
75,59,4,Transportation Planners,Writing,Basic Skill
75,59,4,Validation Engineers,Writing,Basic Skill
75,57,5,Advanced Practice Psychiatric Nurses,Writing,Basic Skill
75,57,5,Anesthesiologists,Writing,Basic Skill
75,57,5,Archivists,Writing,Basic Skill
75,57,4,Atmospheric and Space Scientists,Writing,Basic Skill
75,57,4,Clinical Research Coordinators,Writing,Basic Skill
75,57,5,"Educational, Guidance, and Career Counselors and Advisors",Writing,Basic Skill
75,57,4,Financial Examiners,Writing,Basic Skill
75,57,4,Food Scientists and Technologists,Writing,Basic Skill
75,57,3,Government Property Inspectors and Investigators,Writing,Basic Skill
75,57,4,Health Informatics Specialists,Writing,Basic Skill
75,57,4,Information Technology Project Managers,Writing,Basic Skill
75,57,4,Intelligence Analysts,Writing,Basic Skill
75,57,4,Management Analysts,Writing,Basic Skill
75,57,4,Medical and Health Services Managers,Writing,Basic Skill
75,57,4,"Middle School Teachers, Except Special and Career/Technical Education",Writing,Basic Skill
75,57,5,Naturopathic Physicians,Writing,Basic Skill
75,57,5,Nurse Practitioners,Writing,Basic Skill
75,57,5,Obstetricians and Gynecologists,Writing,Basic Skill
75,57,5,Occupational Therapists,Writing,Basic Skill
75,57,5,Operations Research Analysts,Writing,Basic Skill
75,57,5,"Ophthalmologists, Except Pediatric",Writing,Basic Skill
75,57,5,Optometrists,Writing,Basic Skill
75,57,5,"Pediatricians, General",Writing,Basic Skill
75,57,4,Personal Financial Advisors,Writing,Basic Skill
75,57,5,Physician Assistants,Writing,Basic Skill
75,57,4,Public Relations Specialists,Writing,Basic Skill
75,57,4,Regulatory Affairs Managers,Writing,Basic Skill
75,57,4,"Special Education Teachers, Secondary School",Writing,Basic Skill
75,57,5,Substance Abuse and Behavioral Disorder Counselors,Writing,Basic Skill
75,57,4,Water Resource Specialists,Writing,Basic Skill
75,57,4,Water/Wastewater Engineers,Writing,Basic Skill
75,55,4,Community Health Workers,Writing,Basic Skill
74,59,4,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",Writing,Basic Skill
72,71,5,Natural Sciences Managers,Writing,Basic Skill
72,70,5,Biostatisticians,Writing,Basic Skill
72,68,5,Bioinformatics Scientists,Writing,Basic Skill
72,68,5,"Engineering Teachers, Postsecondary",Writing,Basic Skill
72,68,5,"Mathematical Science Teachers, Postsecondary",Writing,Basic Skill
72,68,4,Photonics Engineers,Writing,Basic Skill
72,66,5,Curators,Writing,Basic Skill
72,66,5,"Geoscientists, Except Hydrologists and Geographers",Writing,Basic Skill
72,66,5,Nanosystems Engineers,Writing,Basic Skill
72,66,4,Nuclear Engineers,Writing,Basic Skill
72,66,4,Remote Sensing Scientists and Technologists,Writing,Basic Skill
72,64,4,Aerospace Engineers,Writing,Basic Skill
72,63,4,Equal Opportunity Representatives and Officers,Writing,Basic Skill
72,63,5,Hospitalists,Writing,Basic Skill
72,63,5,Soil and Plant Scientists,Writing,Basic Skill
72,61,4,Agricultural Engineers,Writing,Basic Skill
72,61,5,Dietitians and Nutritionists,Writing,Basic Skill
72,61,5,Environmental Restoration Planners,Writing,Basic Skill
72,61,5,Farm and Home Management Educators,Writing,Basic Skill
72,61,5,Genetic Counselors,Writing,Basic Skill
72,61,5,Human Factors Engineers and Ergonomists,Writing,Basic Skill
72,61,5,Materials Scientists,Writing,Basic Skill
72,61,4,Petroleum Engineers,Writing,Basic Skill
72,61,5,Podiatrists,Writing,Basic Skill
72,59,5,"Architects, Except Landscape and Naval",Writing,Basic Skill
72,59,5,"Art, Drama, and Music Teachers, Postsecondary",Writing,Basic Skill
72,59,4,Automotive Engineers,Writing,Basic Skill
72,59,4,Brownfield Redevelopment Specialists and Site Managers,Writing,Basic Skill
72,59,5,Clergy,Writing,Basic Skill
72,59,5,Climate Change Policy Analysts,Writing,Basic Skill
72,59,5,Clinical Nurse Specialists,Writing,Basic Skill
72,59,4,Compliance Managers,Writing,Basic Skill
72,59,4,Computer Hardware Engineers,Writing,Basic Skill
72,59,3,Coroners,Writing,Basic Skill
72,59,4,"Energy Engineers, Except Wind and Solar",Writing,Basic Skill
72,59,4,Environmental Compliance Inspectors,Writing,Basic Skill
72,59,5,Healthcare Social Workers,Writing,Basic Skill
72,59,4,Training and Development Specialists,Writing,Basic Skill
72,59,5,Urban and Regional Planners,Writing,Basic Skill
72,59,4,Zoologists and Wildlife Biologists,Writing,Basic Skill
72,57,4,Business Continuity Planners,Writing,Basic Skill
72,57,3,Chemical Technicians,Writing,Basic Skill
72,57,4,Computer Systems Engineers/Architects,Writing,Basic Skill
72,57,4,"Environmental Science and Protection Technicians, Including Health",Writing,Basic Skill
72,57,4,Exercise Physiologists,Writing,Basic Skill
72,57,4,Fire-Prevention and Protection Engineers,Writing,Basic Skill
72,57,4,Human Resources Managers,Writing,Basic Skill
72,57,4,Human Resources Specialists,Writing,Basic Skill
72,57,4,Lodging Managers,Writing,Basic Skill
72,57,5,Nurse Midwives,Writing,Basic Skill
72,57,5,Pharmacists,Writing,Basic Skill
72,57,5,Physical Therapists,Writing,Basic Skill
72,57,4,Purchasing Managers,Writing,Basic Skill
72,57,4,Quality Control Systems Managers,Writing,Basic Skill
72,57,4,Recreational Therapists,Writing,Basic Skill
72,57,4,Solar Energy Systems Engineers,Writing,Basic Skill
72,57,4,Supply Chain Managers,Writing,Basic Skill
72,57,4,Training and Development Managers,Writing,Basic Skill
72,55,5,Adapted Physical Education Specialists,Writing,Basic Skill
72,55,4,"Career/Technical Education Teachers, Secondary School",Writing,Basic Skill
72,55,4,"Elementary School Teachers, Except Special Education",Writing,Basic Skill
72,55,3,Legal Secretaries and Administrative Assistants,Writing,Basic Skill
72,55,4,Wind Energy Development Managers,Writing,Basic Skill
72,52,3,Medical Transcriptionists,Writing,Basic Skill
69,66,4,Chemists,Writing,Basic Skill
69,63,4,Manufacturing Engineers,Writing,Basic Skill
69,63,4,Materials Engineers,Writing,Basic Skill
69,61,4,Bioengineers and Biomedical Engineers,Writing,Basic Skill
69,61,4,Producers and Directors,Writing,Basic Skill
69,59,4,Business Intelligence Analysts,Writing,Basic Skill
69,59,4,"Child, Family, and School Social Workers",Writing,Basic Skill
69,59,4,Foresters,Writing,Basic Skill
69,59,4,Fuel Cell Engineers,Writing,Basic Skill
69,59,4,Industrial Engineers,Writing,Basic Skill
69,57,4,Clinical Data Managers,Writing,Basic Skill
69,57,4,Computer and Information Systems Managers,Writing,Basic Skill
69,57,4,Cytogenetic Technologists,Writing,Basic Skill
69,57,4,"Education and Childcare Administrators, Preschool and Daycare",Writing,Basic Skill
69,57,4,Interpreters and Translators,Writing,Basic Skill
69,57,5,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",Writing,Basic Skill
69,57,4,Mechatronics Engineers,Writing,Basic Skill
69,57,5,Mental Health and Substance Abuse Social Workers,Writing,Basic Skill
69,57,5,Microsystems Engineers,Writing,Basic Skill
69,57,4,Park Naturalists,Writing,Basic Skill
69,57,5,Physical Medicine and Rehabilitation Physicians,Writing,Basic Skill
69,57,4,Sales Engineers,Writing,Basic Skill
69,57,4,Social and Community Service Managers,Writing,Basic Skill
69,57,4,"Special Education Teachers, Middle School",Writing,Basic Skill
69,57,5,"Special Education Teachers, Preschool",Writing,Basic Skill
69,57,4,Surveyors,Writing,Basic Skill
69,57,3,Wind Energy Operations Managers,Writing,Basic Skill
69,55,4,Advertising and Promotions Managers,Writing,Basic Skill
69,55,5,Chiropractors,Writing,Basic Skill
69,55,3,Customs Brokers,Writing,Basic Skill
69,55,4,Document Management Specialists,Writing,Basic Skill
69,55,3,"Eligibility Interviewers, Government Programs",Writing,Basic Skill
69,55,4,Landscape Architects,Writing,Basic Skill
69,55,4,Loss Prevention Managers,Writing,Basic Skill
69,55,4,Media Programming Directors,Writing,Basic Skill
69,55,3,Paralegals and Legal Assistants,Writing,Basic Skill
69,55,4,Probation Officers and Correctional Treatment Specialists,Writing,Basic Skill
69,55,4,Registered Nurses,Writing,Basic Skill
69,55,4,Robotics Engineers,Writing,Basic Skill
69,55,4,"Secondary School Teachers, Except Special and Career/Technical Education",Writing,Basic Skill
69,55,4,Social Science Research Assistants,Writing,Basic Skill
69,55,4,Software Quality Assurance Analysts and Testers,Writing,Basic Skill
69,55,5,Sports Medicine Physicians,Writing,Basic Skill
69,54,3,Administrative Services Managers,Writing,Basic Skill
69,54,4,Credit Counselors,Writing,Basic Skill
69,54,3,Executive Secretaries and Executive Administrative Assistants,Writing,Basic Skill
69,54,3,First-Line Supervisors of Office and Administrative Support Workers,Writing,Basic Skill
69,54,4,Insurance Underwriters,Writing,Basic Skill
69,54,4,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Writing,Basic Skill
69,52,4,Accountants and Auditors,Writing,Basic Skill
69,52,4,Financial Managers,Writing,Basic Skill
69,50,2,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Writing,Basic Skill
69,46,3,"Insurance Appraisers, Auto Damage",Writing,Basic Skill
66,59,5,"Family and Consumer Sciences Teachers, Postsecondary",Writing,Basic Skill
66,59,4,Geodetic Surveyors,Writing,Basic Skill
66,59,5,Hydrologists,Writing,Basic Skill
66,59,4,Treasurers and Controllers,Writing,Basic Skill
66,57,5,Art Therapists,Writing,Basic Skill
66,57,3,"Career/Technical Education Teachers, Postsecondary",Writing,Basic Skill
66,57,4,Coaches and Scouts,Writing,Basic Skill
66,57,4,First-Line Supervisors of Non-Retail Sales Workers,Writing,Basic Skill
66,57,4,Proofreaders and Copy Markers,Writing,Basic Skill
66,57,4,"Property, Real Estate, and Community Association Managers",Writing,Basic Skill
66,57,4,Rehabilitation Counselors,Writing,Basic Skill
66,57,4,Sales Managers,Writing,Basic Skill
66,55,4,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",Writing,Basic Skill
66,55,4,"Agents and Business Managers of Artists, Performers, and Athletes",Writing,Basic Skill
66,55,4,Biofuels/Biodiesel Technology and Product Development Managers,Writing,Basic Skill
66,55,4,"Claims Adjusters, Examiners, and Investigators",Writing,Basic Skill
66,55,3,Energy Auditors,Writing,Basic Skill
66,55,3,First-Line Supervisors of Police and Detectives,Writing,Basic Skill
66,55,2,Gambling Managers,Writing,Basic Skill
66,55,5,Investment Fund Managers,Writing,Basic Skill
66,55,3,Loan Interviewers and Clerks,Writing,Basic Skill
66,55,4,Occupational Health and Safety Specialists,Writing,Basic Skill
66,55,4,Social and Human Service Assistants,Writing,Basic Skill
66,54,4,Computer Network Architects,Writing,Basic Skill
66,54,3,Customs and Border Protection Officers,Writing,Basic Skill
66,54,3,Geothermal Production Managers,Writing,Basic Skill
66,54,4,Interior Designers,Writing,Basic Skill
66,54,5,Librarians and Media Collections Specialists,Writing,Basic Skill
66,54,3,Tutors,Writing,Basic Skill
66,52,4,"Career/Technical Education Teachers, Middle School",Writing,Basic Skill
66,52,4,Insurance Sales Agents,Writing,Basic Skill
66,52,3,Private Detectives and Investigators,Writing,Basic Skill
66,52,4,"Transportation, Storage, and Distribution Managers",Writing,Basic Skill
66,46,3,Aviation Inspectors,Writing,Basic Skill
66,46,2,Procurement Clerks,Writing,Basic Skill
66,43,2,Pest Control Workers,Writing,Basic Skill
63,64,5,Mathematicians,Writing,Basic Skill
63,63,5,Statisticians,Writing,Basic Skill
63,59,5,Veterinarians,Writing,Basic Skill
63,57,4,Actuaries,Writing,Basic Skill
63,57,4,Cost Estimators,Writing,Basic Skill
63,57,5,Dermatologists,Writing,Basic Skill
63,57,4,"Electronics Engineers, Except Computer",Writing,Basic Skill
63,57,5,Financial Quantitative Analysts,Writing,Basic Skill
63,57,4,Marine Engineers and Naval Architects,Writing,Basic Skill
63,57,5,Orthoptists,Writing,Basic Skill
63,55,5,Athletic Trainers,Writing,Basic Skill
63,55,4,Conservation Scientists,Writing,Basic Skill
63,55,4,General and Operations Managers,Writing,Basic Skill
63,55,3,Hydroelectric Production Managers,Writing,Basic Skill
63,55,3,Occupational Health and Safety Technicians,Writing,Basic Skill
63,55,5,Oral and Maxillofacial Surgeons,Writing,Basic Skill
63,54,4,Bioinformatics Technicians,Writing,Basic Skill
63,54,3,Compliance Officers,Writing,Basic Skill
63,54,4,Geographic Information Systems Technologists and Technicians,Writing,Basic Skill
63,54,4,Information Security Analysts,Writing,Basic Skill
63,54,4,Search Marketing Strategists,Writing,Basic Skill
63,54,4,Statistical Assistants,Writing,Basic Skill
63,52,3,Acute Care Nurses,Writing,Basic Skill
63,52,4,Cartographers and Photogrammetrists,Writing,Basic Skill
63,52,3,Fire Inspectors and Investigators,Writing,Basic Skill
63,52,3,First-Line Supervisors of Correctional Officers,Writing,Basic Skill
63,52,4,Fitness and Wellness Coordinators,Writing,Basic Skill
63,52,3,"Human Resources Assistants, Except Payroll and Timekeeping",Writing,Basic Skill
63,52,3,Mechanical Engineering Technologists and Technicians,Writing,Basic Skill
63,52,4,"Meeting, Convention, and Event Planners",Writing,Basic Skill
63,50,4,Biofuels Production Managers,Writing,Basic Skill
63,50,3,Electrical and Electronics Drafters,Writing,Basic Skill
63,50,3,Fashion Designers,Writing,Basic Skill
63,50,3,Precision Agriculture Technicians,Writing,Basic Skill
63,48,3,Food Science Technicians,Writing,Basic Skill
63,48,3,Nuclear Medicine Technologists,Writing,Basic Skill
63,45,3,Computer User Support Specialists,Writing,Basic Skill
63,43,3,Nuclear Power Reactor Operators,Writing,Basic Skill
61,54,4,Appraisers and Assessors of Real Estate,Writing,Basic Skill
61,49,2,"Credit Authorizers, Checkers, and Clerks",Writing,Basic Skill
60,59,5,Computer and Information Research Scientists,Writing,Basic Skill
60,57,4,Art Directors,Writing,Basic Skill
60,57,3,Computer Systems Analysts,Writing,Basic Skill
60,57,4,Critical Care Nurses,Writing,Basic Skill
60,57,4,Industrial Production Managers,Writing,Basic Skill
60,57,4,Logistics Analysts,Writing,Basic Skill
60,57,5,Orthodontists,Writing,Basic Skill
60,55,4,"Compensation, Benefits, and Job Analysis Specialists",Writing,Basic Skill
60,55,4,Loan Officers,Writing,Basic Skill
60,54,4,Biological Technicians,Writing,Basic Skill
60,54,4,Logisticians,Writing,Basic Skill
60,54,4,Wind Energy Engineers,Writing,Basic Skill
60,52,3,Detectives and Criminal Investigators,Writing,Basic Skill
60,52,3,First-Line Supervisors of Material-Moving Machine and Vehicle Operators,Writing,Basic Skill
60,52,3,Funeral Home Managers,Writing,Basic Skill
60,52,4,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Writing,Basic Skill
60,52,2,"Title Examiners, Abstractors, and Searchers",Writing,Basic Skill
60,50,2,"Court, Municipal, and License Clerks",Writing,Basic Skill
60,50,4,Media Technical Directors/Managers,Writing,Basic Skill
60,50,4,Music Directors and Composers,Writing,Basic Skill
60,50,5,Nurse Anesthetists,Writing,Basic Skill
60,50,4,Real Estate Brokers,Writing,Basic Skill
60,50,3,Real Estate Sales Agents,Writing,Basic Skill
60,50,4,"Securities, Commodities, and Financial Services Sales Agents",Writing,Basic Skill
60,48,3,Neurodiagnostic Technologists,Writing,Basic Skill
60,48,5,Prosthodontists,Writing,Basic Skill
60,48,3,Solar Energy Installation Managers,Writing,Basic Skill
60,48,4,Transportation Inspectors,Writing,Basic Skill
60,46,3,Airfield Operations Specialists,Writing,Basic Skill
60,46,3,Court Reporters and Simultaneous Captioners,Writing,Basic Skill
60,46,2,First-Line Supervisors of Gambling Services Workers,Writing,Basic Skill
60,46,2,Freight Forwarders,Writing,Basic Skill
60,46,3,Medical Assistants,Writing,Basic Skill
60,46,4,Online Merchants,Writing,Basic Skill
60,46,3,Police Identification and Records Officers,Writing,Basic Skill
58,53,4,Nanotechnology Engineering Technologists and Technicians,Writing,Basic Skill
56,57,4,Broadcast Announcers and Radio Disc Jockeys,Writing,Basic Skill
56,57,5,"Dentists, General",Writing,Basic Skill
56,57,4,Mechanical Engineers,Writing,Basic Skill
56,57,3,"Morticians, Undertakers, and Funeral Arrangers",Writing,Basic Skill
56,57,4,Range Managers,Writing,Basic Skill
56,55,4,Chemical Engineers,Writing,Basic Skill
56,55,4,Civil Engineers,Writing,Basic Skill
56,55,4,Construction Managers,Writing,Basic Skill
56,55,4,Database Administrators,Writing,Basic Skill
56,55,4,"Directors, Religious Activities and Education",Writing,Basic Skill
56,55,4,Marketing Managers,Writing,Basic Skill
56,55,4,Video Game Designers,Writing,Basic Skill
56,54,4,Budget Analysts,Writing,Basic Skill
56,54,4,Museum Technicians and Conservators,Writing,Basic Skill
56,54,4,Music Therapists,Writing,Basic Skill
56,54,3,Patient Representatives,Writing,Basic Skill
56,54,2,Postmasters and Mail Superintendents,Writing,Basic Skill
56,54,4,Remote Sensing Technicians,Writing,Basic Skill
56,54,3,Telecommunications Engineering Specialists,Writing,Basic Skill
56,52,3,Agricultural Technicians,Writing,Basic Skill
56,52,4,Radio Frequency Identification Device Specialists,Writing,Basic Skill
56,50,3,Civil Engineering Technologists and Technicians,Writing,Basic Skill
56,50,3,Police and Sheriff's Patrol Officers,Writing,Basic Skill
56,48,4,Data Warehousing Specialists,Writing,Basic Skill
56,48,3,Diagnostic Medical Sonographers,Writing,Basic Skill
56,48,3,First-Line Supervisors of Firefighting and Prevention Workers,Writing,Basic Skill
56,48,4,"Geological Technicians, Except Hydrologic Technicians",Writing,Basic Skill
56,48,3,"Interviewers, Except Eligibility and Loan",Writing,Basic Skill
56,48,3,Occupational Therapy Assistants,Writing,Basic Skill
56,48,3,Quality Control Analysts,Writing,Basic Skill
56,48,3,Solar Sales Representatives and Assessors,Writing,Basic Skill
56,48,5,"Teaching Assistants, Postsecondary",Writing,Basic Skill
56,48,4,Web Administrators,Writing,Basic Skill
56,46,3,Automotive Engineering Technicians,Writing,Basic Skill
56,46,4,Computer Programmers,Writing,Basic Skill
56,46,4,"Kindergarten Teachers, Except Special Education",Writing,Basic Skill
56,46,3,"Opticians, Dispensing",Writing,Basic Skill
56,46,4,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Writing,Basic Skill
56,46,4,Talent Directors,Writing,Basic Skill
56,46,3,"Tax Examiners and Collectors, and Revenue Agents",Writing,Basic Skill
56,46,2,Word Processors and Typists,Writing,Basic Skill
56,45,3,Avionics Technicians,Writing,Basic Skill
56,45,2,Bill and Account Collectors,Writing,Basic Skill
56,45,3,Broadcast Technicians,Writing,Basic Skill
56,45,2,"Inspectors, Testers, Sorters, Samplers, and Weighers",Writing,Basic Skill
56,45,3,Licensed Practical and Licensed Vocational Nurses,Writing,Basic Skill
56,45,2,Non-Destructive Testing Specialists,Writing,Basic Skill
56,45,3,Physical Therapist Assistants,Writing,Basic Skill
56,45,3,Psychiatric Technicians,Writing,Basic Skill
56,45,3,Robotics Technicians,Writing,Basic Skill
56,45,5,Set and Exhibit Designers,Writing,Basic Skill
56,45,3,Sound Engineering Technicians,Writing,Basic Skill
56,43,3,Computer Numerically Controlled Tool Programmers,Writing,Basic Skill
56,43,4,Graphic Designers,Writing,Basic Skill
56,43,3,Transit and Railroad Police,Writing,Basic Skill
56,43,3,Veterinary Technologists and Technicians,Writing,Basic Skill
54,51,4,"Farmers, Ranchers, and Other Agricultural Managers",Writing,Basic Skill
53,55,4,Commercial and Industrial Designers,Writing,Basic Skill
53,55,4,Credit Analysts,Writing,Basic Skill
53,55,4,Database Architects,Writing,Basic Skill
53,55,4,Environmental Engineering Technologists and Technicians,Writing,Basic Skill
53,54,4,Biomass Power Plant Managers,Writing,Basic Skill
53,54,3,Industrial Engineering Technologists and Technicians,Writing,Basic Skill
53,54,4,Network and Computer Systems Administrators,Writing,Basic Skill
53,52,2,Agricultural Inspectors,Writing,Basic Skill
53,52,3,Desktop Publishers,Writing,Basic Skill
53,52,3,First-Line Supervisors of Production and Operating Workers,Writing,Basic Skill
53,52,4,Medical and Clinical Laboratory Technologists,Writing,Basic Skill
53,52,5,Midwives,Writing,Basic Skill
53,52,3,Nuclear Monitoring Technicians,Writing,Basic Skill
53,52,3,Spa Managers,Writing,Basic Skill
53,50,5,Acupuncturists,Writing,Basic Skill
53,50,5,Anesthesiologist Assistants,Writing,Basic Skill
53,50,3,Brokerage Clerks,Writing,Basic Skill
53,50,3,Cardiovascular Technologists and Technicians,Writing,Basic Skill
53,50,3,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",Writing,Basic Skill
53,50,3,Ophthalmic Medical Technologists,Writing,Basic Skill
53,50,3,Respiratory Therapists,Writing,Basic Skill
53,50,3,Web Developers,Writing,Basic Skill
53,49,3,Surveying and Mapping Technicians,Writing,Basic Skill
53,48,4,Advertising Sales Agents,Writing,Basic Skill
53,48,4,Fish and Game Wardens,Writing,Basic Skill
53,48,3,Surgical Assistants,Writing,Basic Skill
53,47,3,Architectural and Civil Drafters,Writing,Basic Skill
53,47,3,Electrical and Electronic Engineering Technologists and Technicians,Writing,Basic Skill
53,46,2,Aircraft Cargo Handling Supervisors,Writing,Basic Skill
53,46,4,"Airline Pilots, Copilots, and Flight Engineers",Writing,Basic Skill
53,46,3,Photonics Technicians,Writing,Basic Skill
53,46,3,Radiation Therapists,Writing,Basic Skill
53,46,2,Retail Loss Prevention Specialists,Writing,Basic Skill
53,46,3,Speech-Language Pathology Assistants,Writing,Basic Skill
53,46,3,Traffic Technicians,Writing,Basic Skill
53,46,2,Travel Guides,Writing,Basic Skill
53,46,2,Veterinary Assistants and Laboratory Animal Caretakers,Writing,Basic Skill
53,45,3,Aerospace Engineering and Operations Technologists and Technicians,Writing,Basic Skill
53,45,3,Air Traffic Controllers,Writing,Basic Skill
53,45,3,Audio and Video Technicians,Writing,Basic Skill
53,45,3,"Bookkeeping, Accounting, and Auditing Clerks",Writing,Basic Skill
